Fold,Epoch,Loss,Train_Acc,Test_Acc,Precision,Recall,Train_CM,Test_CM
13,7,0.8102052807807922,0.7448004496908376,0.6614173228346457,0.7105263157894737,0.72,"[[526, 205], [249, 799]]","[[30, 22], [21, 54]]"
13,8,0.7997344136238098,0.762788083192805,0.7165354330708661,0.7191011235955056,0.8533333333333334,"[[445, 286], [136, 912]]","[[27, 25], [11, 64]]"
13,9,0.851008415222168,0.7712197863968522,0.7165354330708661,0.7142857142857143,0.8666666666666667,"[[448, 283], [124, 924]]","[[26, 26], [10, 65]]"
13,10,0.8079875707626343,0.7729061270376616,0.7086614173228346,0.7317073170731707,0.8,"[[506, 225], [179, 869]]","[[30, 22], [15, 60]]"
13,11,0.7895814180374146,0.7695334457560428,0.6850393700787402,0.7868852459016393,0.64,"[[622, 109], [301, 747]]","[[39, 13], [27, 48]]"
13,12,0.7210283279418945,0.7228780213603148,0.6614173228346457,0.8333333333333334,0.5333333333333333,"[[679, 52], [441, 607]]","[[44, 8], [35, 40]]"
13,13,0.7263972759246826,0.6992692523889825,0.6299212598425197,0.85,0.4533333333333333,"[[694, 37], [498, 550]]","[[46, 6], [41, 34]]"
13,14,0.7910906076431274,0.7099494097807757,0.6535433070866141,0.8604651162790697,0.49333333333333335,"[[690, 41], [475, 573]]","[[46, 6], [38, 37]]"
13,15,0.7395198345184326,0.7335581787521079,0.6614173228346457,0.8333333333333334,0.5333333333333333,"[[681, 50], [424, 624]]","[[44, 8], [35, 40]]"
13,16,0.7299251556396484,0.7611017425519955,0.7007874015748031,0.8363636363636363,0.6133333333333333,"[[668, 63], [362, 686]]","[[43, 9], [29, 46]]"
13,17,0.7241495251655579,0.7785272625070264,0.7244094488188977,0.8225806451612904,0.68,"[[639, 92], [302, 746]]","[[41, 11], [24, 51]]"
13,18,0.6916666626930237,0.7931422147273749,0.7086614173228346,0.7638888888888888,0.7333333333333333,"[[604, 127], [241, 807]]","[[35, 17], [20, 55]]"
13,19,0.6832203269004822,0.807195053400787,0.7165354330708661,0.7532467532467533,0.7733333333333333,"[[581, 150], [193, 855]]","[[33, 19], [17, 58]]"
13,20,0.7210734486579895,0.8128161888701517,0.7165354330708661,0.7468354430379747,0.7866666666666666,"[[578, 153], [180, 868]]","[[32, 20], [16, 59]]"
13,21,0.6737829446792603,0.8116919617762788,0.7165354330708661,0.7468354430379747,0.7866666666666666,"[[572, 159], [176, 872]]","[[32, 20], [16, 59]]"
13,22,0.6719253063201904,0.8139404159640248,0.7244094488188977,0.7564102564102564,0.7866666666666666,"[[578, 153], [178, 870]]","[[33, 19], [16, 59]]"
13,23,0.675000011920929,0.8077571669477235,0.7322834645669292,0.7662337662337663,0.7866666666666666,"[[590, 141], [201, 847]]","[[34, 18], [16, 59]]"
13,24,0.6906461119651794,0.8038223721191681,0.7165354330708661,0.7746478873239436,0.7333333333333333,"[[609, 122], [227, 821]]","[[36, 16], [20, 55]]"
13,25,0.6588268876075745,0.7965148960089938,0.7165354330708661,0.8,0.6933333333333334,"[[637, 94], [268, 780]]","[[39, 13], [23, 52]]"
13,26,0.6570593118667603,0.790893760539629,0.7007874015748031,0.8245614035087719,0.6266666666666667,"[[666, 65], [307, 741]]","[[42, 10], [28, 47]]"
13,27,0.6483049988746643,0.776840921866217,0.6929133858267716,0.8333333333333334,0.6,"[[673, 58], [339, 709]]","[[43, 9], [30, 45]]"
13,28,0.6717626452445984,0.7672849915682968,0.6850393700787402,0.8301886792452831,0.5866666666666667,"[[675, 56], [358, 690]]","[[43, 9], [31, 44]]"
13,29,0.6490879654884338,0.7667228780213603,0.6850393700787402,0.8301886792452831,0.5866666666666667,"[[676, 55], [360, 688]]","[[43, 9], [31, 44]]"
13,30,0.6421042680740356,0.7695334457560428,0.7086614173228346,0.8392857142857143,0.6266666666666667,"[[674, 57], [353, 695]]","[[43, 9], [28, 47]]"
13,31,0.6455613374710083,0.7774030354131535,0.7244094488188977,0.8448275862068966,0.6533333333333333,"[[673, 58], [338, 710]]","[[43, 9], [26, 49]]"
13,32,0.6431040167808533,0.7858347386172007,0.7165354330708661,0.8305084745762712,0.6533333333333333,"[[667, 64], [317, 731]]","[[42, 10], [26, 49]]"
14,0,1.3559240102767944,0.5896571107363687,0.5826771653543307,0.5826771653543307,1.0,"[[0, 730], [0, 1049]]","[[0, 53], [0, 74]]"
14,1,1.9561595916748047,0.5902192242833052,0.5826771653543307,0.5826771653543307,1.0,"[[1, 729], [0, 1049]]","[[0, 53], [0, 74]]"
14,2,1.4996490478515625,0.6453063518830804,0.5669291338582677,0.5826086956521739,0.9054054054054054,"[[150, 580], [51, 998]]","[[5, 48], [7, 67]]"
14,3,1.1527228355407715,0.6014614952220348,0.5984251968503937,0.8709677419354839,0.36486486486486486,"[[639, 91], [618, 431]]","[[49, 4], [47, 27]]"
14,4,0.9297443628311157,0.5401911186059584,0.5511811023622047,0.9473684210526315,0.24324324324324326,"[[686, 44], [774, 275]]","[[52, 1], [56, 18]]"
14,5,1.0048922300338745,0.6245081506464306,0.6220472440944882,0.90625,0.3918918918918919,"[[673, 57], [611, 438]]","[[50, 3], [45, 29]]"
14,6,0.8966286182403564,0.7380550871275998,0.7401574803149606,0.8253968253968254,0.7027027027027027,"[[564, 166], [300, 749]]","[[42, 11], [22, 52]]"
14,7,0.8161845207214355,0.7476110174255199,0.7322834645669292,0.7380952380952381,0.8378378378378378,"[[401, 329], [120, 929]]","[[31, 22], [12, 62]]"
14,8,0.8664473295211792,0.7425519955030916,0.7165354330708661,0.7159090909090909,0.8513513513513513,"[[371, 359], [99, 950]]","[[28, 25], [11, 63]]"
14,9,0.842483639717102,0.7667228780213603,0.7480314960629921,0.7692307692307693,0.8108108108108109,"[[452, 278], [137, 912]]","[[35, 18], [14, 60]]"
14,10,0.7979176044464111,0.7712197863968522,0.7401574803149606,0.7971014492753623,0.7432432432432432,"[[581, 149], [258, 791]]","[[39, 14], [19, 55]]"
14,11,0.7291021943092346,0.7504215851602024,0.7874015748031497,0.9122807017543859,0.7027027027027027,"[[651, 79], [365, 684]]","[[48, 5], [22, 52]]"
14,12,0.7363814115524292,0.7408656548622822,0.7874015748031497,0.9122807017543859,0.7027027027027027,"[[662, 68], [393, 656]]","[[48, 5], [22, 52]]"
14,13,0.7408676147460938,0.7566048341765037,0.7559055118110236,0.8524590163934426,0.7027027027027027,"[[643, 87], [346, 703]]","[[44, 9], [22, 52]]"
14,14,0.7096952199935913,0.7785272625070264,0.7559055118110236,0.8208955223880597,0.7432432432432432,"[[606, 124], [270, 779]]","[[41, 12], [19, 55]]"
14,15,0.6832115650177002,0.7914558740865655,0.7322834645669292,0.7564102564102564,0.7972972972972973,"[[549, 181], [190, 859]]","[[34, 19], [15, 59]]"
14,16,0.6922534704208374,0.7976391231028668,0.7480314960629921,0.7560975609756098,0.8378378378378378,"[[515, 215], [145, 904]]","[[33, 20], [12, 62]]"
14,17,0.697472870349884,0.7987633501967397,0.7480314960629921,0.7560975609756098,0.8378378378378378,"[[517, 213], [145, 904]]","[[33, 20], [12, 62]]"
14,18,0.6778505444526672,0.8032602585722316,0.7480314960629921,0.7560975609756098,0.8378378378378378,"[[534, 196], [154, 895]]","[[33, 20], [12, 62]]"
14,19,0.6799113154411316,0.8066329398538504,0.7716535433070866,0.7922077922077922,0.8243243243243243,"[[557, 173], [171, 878]]","[[37, 16], [13, 61]]"
14,20,0.6592658758163452,0.8145025295109612,0.7637795275590551,0.7894736842105263,0.8108108108108109,"[[586, 144], [186, 863]]","[[37, 16], [14, 60]]"
15,0,1.0823631286621094,0.41034288926363127,0.41732283464566927,0.0,0.0,"[[730, 0], [1049, 0]]","[[53, 0], [74, 0]]"
15,1,2.6046624183654785,0.41034288926363127,0.41732283464566927,0.0,0.0,"[[730, 0], [1049, 0]]","[[53, 0], [74, 0]]"
15,2,2.022815465927124,0.44013490725126475,0.4330708661417323,1.0,0.02702702702702703,"[[729, 1], [995, 54]]","[[53, 0], [72, 2]]"
15,3,1.0843130350112915,0.7374929735806633,0.7086614173228346,0.7032967032967034,0.8648648648648649,"[[407, 323], [144, 905]]","[[26, 27], [10, 64]]"
15,4,0.849631130695343,0.6779089376053963,0.6535433070866141,0.6293103448275862,0.9864864864864865,"[[203, 527], [46, 1003]]","[[10, 43], [1, 73]]"
15,5,0.9446531534194946,0.7273749297358066,0.6850393700787402,0.6634615384615384,0.9324324324324325,"[[324, 406], [79, 970]]","[[18, 35], [5, 69]]"
15,6,0.9060531258583069,0.7678471051152332,0.8110236220472441,0.8289473684210527,0.8513513513513513,"[[523, 207], [206, 843]]","[[40, 13], [11, 63]]"
15,7,0.798279881477356,0.7189432265317595,0.7322834645669292,0.8846153846153846,0.6216216216216216,"[[669, 61], [439, 610]]","[[47, 6], [28, 46]]"
15,8,0.7862712144851685,0.6902754356379989,0.7244094488188977,0.8823529411764706,0.6081081081081081,"[[688, 42], [509, 540]]","[[47, 6], [29, 45]]"
15,9,0.8393032550811768,0.7172568858909499,0.7322834645669292,0.8846153846153846,0.6216216216216216,"[[679, 51], [452, 597]]","[[47, 6], [28, 46]]"
15,10,0.7695680856704712,0.7459246767847105,0.7795275590551181,0.896551724137931,0.7027027027027027,"[[623, 107], [345, 704]]","[[47, 6], [22, 52]]"
15,11,0.7327643632888794,0.7796514896008994,0.8031496062992126,0.8450704225352113,0.8108108108108109,"[[584, 146], [246, 803]]","[[42, 11], [14, 60]]"
15,12,0.7140120267868042,0.7897695334457561,0.8031496062992126,0.8181818181818182,0.8513513513513513,"[[551, 179], [195, 854]]","[[39, 14], [11, 63]]"
15,13,0.7317583560943604,0.7892074198988196,0.8031496062992126,0.8181818181818182,0.8513513513513513,"[[543, 187], [188, 861]]","[[39, 14], [11, 63]]"
15,14,0.7144497036933899,0.7931422147273749,0.7952755905511811,0.8157894736842105,0.8378378378378378,"[[556, 174], [194, 855]]","[[39, 14], [12, 62]]"
15,15,0.7139414548873901,0.7965148960089938,0.8031496062992126,0.8356164383561644,0.8243243243243243,"[[584, 146], [216, 833]]","[[41, 12], [13, 61]]"
