Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
3,11,0.6633438467979431,0.5118110236220472,112,15,52,75,51,1,61,14
3,12,0.6387343406677246,0.6535433070866141,88,39,52,75,48,4,40,35
3,13,0.5984101295471191,0.7401574803149606,51,76,52,75,35,17,16,59
3,14,0.5606475472450256,0.7637795275590551,56,71,52,75,39,13,17,58
3,15,0.522152304649353,0.7637795275590551,68,59,52,75,45,7,23,52
3,16,0.45304036140441895,0.7401574803149606,83,44,52,75,51,1,32,43
3,17,0.42324474453926086,0.6771653543307087,93,34,52,75,52,0,41,34
3,18,0.37501847743988037,0.6299212598425197,99,28,52,75,52,0,47,28
3,19,0.37688738107681274,0.6456692913385826,97,30,52,75,52,0,45,30
3,20,0.32325518131256104,0.6850393700787402,92,35,52,75,52,0,40,35
3,21,0.30229640007019043,0.6850393700787402,92,35,52,75,52,0,40,35
3,22,0.26742008328437805,0.6535433070866141,96,31,52,75,52,0,44,31
3,23,0.23829729855060577,0.6377952755905512,98,29,52,75,52,0,46,29
3,24,0.21974366903305054,0.6377952755905512,98,29,52,75,52,0,46,29
3,25,0.21335731446743011,0.7086614173228346,89,38,52,75,52,0,37,38
3,26,0.2011692225933075,0.7244094488188977,85,42,52,75,51,1,34,41
3,27,0.1682952642440796,0.7401574803149606,85,42,52,75,52,0,33,42
3,28,0.19324959814548492,0.7401574803149606,81,46,52,75,50,2,31,44
3,29,0.1615113466978073,0.7401574803149606,81,46,52,75,50,2,31,44
3,30,0.13881318271160126,0.7480314960629921,78,49,52,75,49,3,29,46
3,31,0.12912289798259735,0.8110236220472441,70,57,52,75,49,3,21,54
3,32,0.1283213347196579,0.8110236220472441,62,65,52,75,45,7,17,58
3,33,0.12305797636508942,0.8267716535433071,60,67,52,75,45,7,15,60
3,34,0.11192630231380463,0.8188976377952756,61,66,52,75,45,7,16,59
3,35,0.10348916053771973,0.8188976377952756,61,66,52,75,45,7,16,59
3,36,0.08908926695585251,0.8188976377952756,63,64,52,75,46,6,17,58
3,37,0.11023292690515518,0.8267716535433071,60,67,52,75,45,7,15,60
3,38,0.11326837539672852,0.84251968503937,58,69,52,75,45,7,13,62
3,39,0.09621111303567886,0.8582677165354331,54,73,52,75,44,8,10,65
3,40,0.1325770914554596,0.84251968503937,56,71,52,75,44,8,12,63
3,41,0.09404738992452621,0.84251968503937,58,69,52,75,45,7,13,62
3,42,0.09284477680921555,0.8267716535433071,60,67,52,75,45,7,15,60
3,43,0.09772137552499771,0.84251968503937,58,69,52,75,45,7,13,62
3,44,0.09289003908634186,0.8346456692913385,57,70,52,75,44,8,13,62
3,45,0.07410292327404022,0.84251968503937,52,75,52,75,42,10,10,65
3,46,0.08652956783771515,0.8188976377952756,49,78,52,75,39,13,10,65
3,47,0.09339138120412827,0.84251968503937,52,75,52,75,42,10,10,65
3,48,0.0766749456524849,0.8503937007874016,59,68,52,75,46,6,13,62
3,49,0.06893476098775864,0.8503937007874016,59,68,52,75,46,6,13,62
4,0,0.9504480957984924,0.5905511811023622,0,127,52,75,0,52,0,75
4,1,7.477809429168701,0.5905511811023622,0,127,52,75,0,52,0,75
4,2,2.310357093811035,0.5905511811023622,0,127,52,75,0,52,0,75
4,3,0.6917591094970703,0.4094488188976378,127,0,52,75,52,0,75,0
4,4,0.7152441143989563,0.4094488188976378,127,0,52,75,52,0,75,0
4,5,0.7341167330741882,0.4094488188976378,127,0,52,75,52,0,75,0
4,6,0.700652003288269,0.4094488188976378,127,0,52,75,52,0,75,0
4,7,0.7065539956092834,0.4094488188976378,127,0,52,75,52,0,75,0
4,8,0.6514516472816467,0.4094488188976378,127,0,52,75,52,0,75,0
4,9,0.623432993888855,0.41732283464566927,126,1,52,75,52,0,74,1
4,10,0.6079484224319458,0.4409448818897638,123,4,52,75,52,0,71,4
4,11,0.5590382218360901,0.4645669291338583,116,11,52,75,50,2,66,9
4,12,0.5546973943710327,0.5039370078740157,107,20,52,75,48,4,59,16
4,13,0.5221298336982727,0.5905511811023622,92,35,52,75,46,6,46,29
4,14,0.4848651885986328,0.7086614173228346,73,54,52,75,44,8,29,46
4,15,0.4750085473060608,0.7480314960629921,56,71,52,75,38,14,18,57
4,16,0.44800758361816406,0.7165354330708661,44,83,52,75,30,22,14,61
4,17,0.4131774306297302,0.6535433070866141,32,95,52,75,20,32,12,63
4,18,0.4254651665687561,0.6614173228346457,29,98,52,75,19,33,10,65
4,19,0.386160671710968,0.6535433070866141,28,99,52,75,18,34,10,65
4,20,0.3666040599346161,0.6771653543307087,33,94,52,75,22,30,11,64
4,21,0.35051068663597107,0.7322834645669292,38,89,52,75,28,24,10,65
4,22,0.32306987047195435,0.7637795275590551,42,85,52,75,32,20,10,65
4,23,0.326217383146286,0.7795275590551181,46,81,52,75,35,17,11,64
