Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
4,45,0.13167935609817505,0.7716535433070866,65,62,52,75,44,8,21,54
4,46,0.12505429983139038,0.7795275590551181,64,63,52,75,44,8,20,55
4,47,0.11939233541488647,0.7716535433070866,65,62,52,75,44,8,21,54
4,48,0.11158224195241928,0.7874015748031497,63,64,52,75,44,8,19,56
4,49,0.10954733192920685,0.8031496062992126,61,66,52,75,44,8,17,58
5,0,0.7737559080123901,0.5905511811023622,0,127,52,75,0,52,0,75
5,1,40.70413589477539,0.5905511811023622,0,127,52,75,0,52,0,75
5,2,5.941496849060059,0.5748031496062992,2,125,52,75,0,52,2,73
5,3,0.7203258872032166,0.4409448818897638,101,26,52,75,41,11,60,15
5,4,1.355331540107727,0.41732283464566927,126,1,52,75,52,0,74,1
5,5,1.3887048959732056,0.41732283464566927,126,1,52,75,52,0,74,1
5,6,1.0721535682678223,0.4251968503937008,125,2,52,75,52,0,73,2
5,7,0.8287754654884338,0.4566929133858268,119,8,52,75,51,1,68,7
5,8,0.7029995322227478,0.49606299212598426,110,17,52,75,49,3,61,14
5,9,0.6952193975448608,0.4881889763779528,87,40,52,75,37,15,50,25
5,10,0.6728056073188782,0.5118110236220472,80,47,52,75,35,17,45,30
5,11,0.6463106870651245,0.5118110236220472,80,47,52,75,35,17,45,30
5,12,0.6191329956054688,0.5275590551181102,90,37,52,75,41,11,49,26
5,13,0.5970775485038757,0.5590551181102362,94,33,52,75,45,7,49,26
5,14,0.5690377950668335,0.5590551181102362,96,31,52,75,46,6,50,25
5,15,0.5463734269142151,0.5590551181102362,96,31,52,75,46,6,50,25
5,16,0.5247738361358643,0.5748031496062992,96,31,52,75,47,5,49,26
5,17,0.49389082193374634,0.5826771653543307,93,34,52,75,46,6,47,28
5,18,0.473987877368927,0.6220472440944882,88,39,52,75,46,6,42,33
5,19,0.4517355263233185,0.6062992125984252,86,41,52,75,44,8,42,33
5,20,0.41920799016952515,0.6377952755905512,82,45,52,75,44,8,38,37
5,21,0.4104061424732208,0.6614173228346457,79,48,52,75,44,8,35,40
5,22,0.38478392362594604,0.6692913385826772,78,49,52,75,44,8,34,41
5,23,0.37498149275779724,0.6850393700787402,78,49,52,75,45,7,33,42
5,24,0.3281082808971405,0.7007874015748031,76,51,52,75,45,7,31,44
5,25,0.3647933006286621,0.7480314960629921,68,59,52,75,44,8,24,51
5,26,0.34515348076820374,0.7637795275590551,68,59,52,75,45,7,23,52
5,27,0.31431061029434204,0.7637795275590551,68,59,52,75,45,7,23,52
5,28,0.3288497030735016,0.7637795275590551,66,61,52,75,44,8,22,53
5,29,0.27100786566734314,0.7716535433070866,65,62,52,75,44,8,21,54
5,30,0.27444833517074585,0.7716535433070866,61,66,52,75,42,10,19,56
5,31,0.2928580939769745,0.7795275590551181,60,67,52,75,42,10,18,57
5,32,0.2505546510219574,0.7716535433070866,61,66,52,75,42,10,19,56
5,33,0.2466762512922287,0.7716535433070866,59,68,52,75,41,11,18,57
5,34,0.23159514367580414,0.7716535433070866,59,68,52,75,41,11,18,57
5,35,0.2226688116788864,0.7795275590551181,58,69,52,75,41,11,17,58
5,36,0.22248220443725586,0.8031496062992126,55,72,52,75,41,11,14,61
5,37,0.20478540658950806,0.7952755905511811,56,71,52,75,41,11,15,60
5,38,0.19476501643657684,0.8031496062992126,55,72,52,75,41,11,14,61
5,39,0.19730126857757568,0.7874015748031497,57,70,52,75,41,11,16,59
5,40,0.18540750443935394,0.7952755905511811,58,69,52,75,42,10,16,59
5,41,0.18333588540554047,0.7795275590551181,62,65,52,75,43,9,19,56
5,42,0.1728779673576355,0.7795275590551181,62,65,52,75,43,9,19,56
5,43,0.17529211938381195,0.8031496062992126,59,68,52,75,43,9,16,59
5,44,0.16333134472370148,0.7795275590551181,56,71,52,75,40,12,16,59
5,45,0.1696077138185501,0.7637795275590551,48,79,52,75,35,17,13,62
5,46,0.14996260404586792,0.7952755905511811,44,83,52,75,35,17,9,66
5,47,0.15915946662425995,0.7874015748031497,45,82,52,75,35,17,10,65
5,48,0.1632566899061203,0.7716535433070866,47,80,52,75,35,17,12,63
5,49,0.15508659183979034,0.7874015748031497,51,76,52,75,38,14,13,62
6,0,0.7860217094421387,0.5905511811023622,0,127,52,75,0,52,0,75
6,1,42.756507873535156,0.5905511811023622,0,127,52,75,0,52,0,75
6,2,9.36532211303711,0.4094488188976378,127,0,52,75,52,0,75,0
6,3,1.2985602617263794,0.4094488188976378,97,30,52,75,37,15,60,15
6,4,1.939028024673462,0.4094488188976378,127,0,52,75,52,0,75,0
6,5,1.7775566577911377,0.4094488188976378,127,0,52,75,52,0,75,0
