Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
3,32,0.2639372646808624,0.7952755905511811,48,79,52,75,37,15,11,64
3,33,0.2570315897464752,0.8031496062992126,49,78,52,75,38,14,11,64
3,34,0.25482407212257385,0.8110236220472441,50,77,52,75,39,13,11,64
3,35,0.24222849309444427,0.8110236220472441,50,77,52,75,39,13,11,64
3,36,0.24194729328155518,0.8110236220472441,50,77,52,75,39,13,11,64
3,37,0.2362971007823944,0.8110236220472441,50,77,52,75,39,13,11,64
3,38,0.22361691296100616,0.8110236220472441,50,77,52,75,39,13,11,64
3,39,0.22653545439243317,0.8267716535433071,52,75,52,75,41,11,11,64
3,40,0.2240012139081955,0.8346456692913385,53,74,52,75,42,10,11,64
3,41,0.2133062481880188,0.8346456692913385,53,74,52,75,42,10,11,64
3,42,0.20778971910476685,0.8267716535433071,52,75,52,75,41,11,11,64
3,43,0.20513777434825897,0.8346456692913385,53,74,52,75,42,10,11,64
3,44,0.18645696341991425,0.8267716535433071,56,71,52,75,43,9,13,62
3,45,0.20529969036579132,0.8110236220472441,54,73,52,75,41,11,13,62
3,46,0.1951216161251068,0.8267716535433071,52,75,52,75,41,11,11,64
3,47,0.19118422269821167,0.8267716535433071,52,75,52,75,41,11,11,64
3,48,0.179318368434906,0.8188976377952756,53,74,52,75,41,11,12,63
3,49,0.17899110913276672,0.8110236220472441,54,73,52,75,41,11,13,62
4,0,0.7014203667640686,0.4094488188976378,127,0,52,75,52,0,75,0
4,1,3.2780401706695557,0.4094488188976378,127,0,52,75,52,0,75,0
4,2,0.8638202548027039,0.5905511811023622,0,127,52,75,0,52,0,75
4,3,0.7081051468849182,0.5905511811023622,0,127,52,75,0,52,0,75
4,4,0.8896092176437378,0.5905511811023622,0,127,52,75,0,52,0,75
4,5,0.8601285815238953,0.5905511811023622,0,127,52,75,0,52,0,75
4,6,0.7794702649116516,0.5905511811023622,0,127,52,75,0,52,0,75
4,7,0.7281469702720642,0.5905511811023622,0,127,52,75,0,52,0,75
4,8,0.6951324343681335,0.5905511811023622,0,127,52,75,0,52,0,75
4,9,0.6770215630531311,0.5905511811023622,0,127,52,75,0,52,0,75
4,10,0.6641868352890015,0.5905511811023622,0,127,52,75,0,52,0,75
4,11,0.6486133933067322,0.5905511811023622,0,127,52,75,0,52,0,75
4,12,0.6343988180160522,0.5984251968503937,75,52,52,75,38,14,37,38
4,13,0.6091770529747009,0.6141732283464567,99,28,52,75,51,1,48,27
4,14,0.5837109684944153,0.6377952755905512,96,31,52,75,51,1,45,30
4,15,0.5712630152702332,0.6377952755905512,96,31,52,75,51,1,45,30
