Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
3,21,0.38936281204223633,0.8031496062992126,53,74,52,75,40,12,13,62
3,22,0.3735775351524353,0.8031496062992126,51,76,52,75,39,13,12,63
3,23,0.3620541989803314,0.8110236220472441,50,77,52,75,39,13,11,64
3,24,0.34920215606689453,0.8188976377952756,53,74,52,75,41,11,12,63
3,25,0.3308447003364563,0.8188976377952756,57,70,52,75,43,9,14,61
3,26,0.322048544883728,0.8346456692913385,55,72,52,75,43,9,12,63
3,27,0.3154653310775757,0.8267716535433071,52,75,52,75,41,11,11,64
3,28,0.2924050986766815,0.8031496062992126,45,82,52,75,36,16,9,66
3,29,0.28589928150177,0.8031496062992126,43,84,52,75,35,17,8,67
3,30,0.2878251373767853,0.7952755905511811,44,83,52,75,35,17,9,66
3,31,0.2674785852432251,0.8031496062992126,45,82,52,75,36,16,9,66
3,32,0.2661226689815521,0.8267716535433071,48,79,52,75,39,13,9,66
3,33,0.25535666942596436,0.84251968503937,50,77,52,75,41,11,9,66
3,34,0.25229573249816895,0.84251968503937,50,77,52,75,41,11,9,66
3,35,0.23551051318645477,0.8346456692913385,49,78,52,75,40,12,9,66
3,36,0.22658401727676392,0.8188976377952756,47,80,52,75,38,14,9,66
3,37,0.2328166365623474,0.8267716535433071,48,79,52,75,39,13,9,66
3,38,0.23180930316448212,0.84251968503937,50,77,52,75,41,11,9,66
3,39,0.2120346575975418,0.8503937007874016,53,74,52,75,43,9,10,65
3,40,0.2069757580757141,0.8582677165354331,54,73,52,75,44,8,10,65
3,41,0.21950525045394897,0.8582677165354331,52,75,52,75,43,9,9,66
3,42,0.19424043595790863,0.8267716535433071,48,79,52,75,39,13,9,66
3,43,0.19606828689575195,0.8267716535433071,48,79,52,75,39,13,9,66
3,44,0.187879741191864,0.8503937007874016,51,76,52,75,42,10,9,66
3,45,0.1841401904821396,0.8582677165354331,52,75,52,75,43,9,9,66
3,46,0.1826697289943695,0.8740157480314961,54,73,52,75,45,7,9,66
3,47,0.18025930225849152,0.8582677165354331,52,75,52,75,43,9,9,66
3,48,0.1656634509563446,0.8503937007874016,49,78,52,75,41,11,8,67
3,49,0.1663353145122528,0.8503937007874016,49,78,52,75,41,11,8,67
4,0,0.7634215950965881,0.5905511811023622,0,127,52,75,0,52,0,75
4,1,3.235988140106201,0.5905511811023622,0,127,52,75,0,52,0,75
4,2,0.8921850323677063,0.5196850393700787,111,16,52,75,51,1,60,15
4,3,0.6660492420196533,0.4094488188976378,127,0,52,75,52,0,75,0
4,4,0.7273291349411011,0.4094488188976378,127,0,52,75,52,0,75,0
4,5,0.765762209892273,0.4094488188976378,127,0,52,75,52,0,75,0
4,6,0.7658635973930359,0.4094488188976378,127,0,52,75,52,0,75,0
4,7,0.7503914833068848,0.4094488188976378,127,0,52,75,52,0,75,0
4,8,0.7338212728500366,0.4094488188976378,127,0,52,75,52,0,75,0
4,9,0.721824586391449,0.4094488188976378,127,0,52,75,52,0,75,0
4,10,0.709773600101471,0.4094488188976378,127,0,52,75,52,0,75,0
4,11,0.6906529068946838,0.4251968503937008,125,2,52,75,52,0,73,2
4,12,0.6733465790748596,0.5748031496062992,100,27,52,75,49,3,51,24
4,13,0.6599776148796082,0.7244094488188977,67,60,52,75,42,10,25,50
4,14,0.6543917059898376,0.7795275590551181,54,73,52,75,39,13,15,60
4,15,0.6276585459709167,0.7795275590551181,50,77,52,75,37,15,13,62
4,16,0.6069532632827759,0.7322834645669292,40,87,52,75,29,23,11,64
4,17,0.5929009318351746,0.6614173228346457,25,102,52,75,17,35,8,67
4,18,0.5823495388031006,0.6535433070866141,18,109,52,75,13,39,5,70
4,19,0.5575443506240845,0.6220472440944882,14,113,52,75,9,43,5,70
4,20,0.5360113382339478,0.6220472440944882,14,113,52,75,9,43,5,70
4,21,0.5199771523475647,0.6220472440944882,14,113,52,75,9,43,5,70
4,22,0.5096708536148071,0.6535433070866141,18,109,52,75,13,39,5,70
4,23,0.48611682653427124,0.6850393700787402,22,105,52,75,17,35,5,70
4,24,0.4594726264476776,0.6771653543307087,27,100,52,75,19,33,8,67
4,25,0.4399016201496124,0.7086614173228346,31,96,52,75,23,29,8,67
4,26,0.4300454258918762,0.7244094488188977,33,94,52,75,25,27,8,67
4,27,0.41579046845436096,0.7165354330708661,38,89,52,75,27,25,11,64
4,28,0.3836486339569092,0.7244094488188977,39,88,52,75,28,24,11,64
4,29,0.37331557273864746,0.7322834645669292,40,87,52,75,29,23,11,64
4,30,0.3580198287963867,0.7480314960629921,44,83,52,75,32,20,12,63
4,31,0.3332754671573639,0.7637795275590551,48,79,52,75,35,17,13,62
4,32,0.320841521024704,0.7716535433070866,49,78,52,75,36,16,13,62
4,33,0.301765501499176,0.7952755905511811,52,75,52,75,39,13,13,62
4,34,0.2961827516555786,0.8031496062992126,53,74,52,75,40,12,13,62
4,35,0.28776484727859497,0.7874015748031497,55,72,52,75,40,12,15,60
4,36,0.272531121969223,0.7952755905511811,54,73,52,75,40,12,14,61
4,37,0.2714334726333618,0.7874015748031497,53,74,52,75,39,13,14,61
4,38,0.25994518399238586,0.7874015748031497,53,74,52,75,39,13,14,61
4,39,0.2427389770746231,0.7874015748031497,49,78,52,75,37,15,12,63
4,40,0.24001069366931915,0.7874015748031497,49,78,52,75,37,15,12,63
4,41,0.21422825753688812,0.7874015748031497,49,78,52,75,37,15,12,63
4,42,0.22835782170295715,0.7874015748031497,49,78,52,75,37,15,12,63
4,43,0.20407898724079132,0.7952755905511811,50,77,52,75,38,14,12,63
4,44,0.20717881619930267,0.8031496062992126,49,78,52,75,38,14,11,64
4,45,0.20809246599674225,0.8031496062992126,49,78,52,75,38,14,11,64
4,46,0.19281187653541565,0.8031496062992126,49,78,52,75,38,14,11,64
4,47,0.19232434034347534,0.8110236220472441,50,77,52,75,39,13,11,64
4,48,0.1806272715330124,0.8110236220472441,52,75,52,75,40,12,12,63
4,49,0.17057666182518005,0.8110236220472441,52,75,52,75,40,12,12,63
5,0,0.7019111514091492,0.4094488188976378,127,0,52,75,52,0,75,0
5,1,3.988959312438965,0.4094488188976378,127,0,52,75,52,0,75,0
5,2,0.9604588150978088,0.5905511811023622,0,127,52,75,0,52,0,75
5,3,0.6926611661911011,0.5905511811023622,0,127,52,75,0,52,0,75
5,4,0.9136322736740112,0.5905511811023622,0,127,52,75,0,52,0,75
5,5,0.887988805770874,0.5905511811023622,0,127,52,75,0,52,0,75
5,6,0.7761815786361694,0.5905511811023622,0,127,52,75,0,52,0,75
5,7,0.7148122787475586,0.5905511811023622,0,127,52,75,0,52,0,75
5,8,0.6864777207374573,0.5905511811023622,0,127,52,75,0,52,0,75
5,9,0.6604568362236023,0.5905511811023622,0,127,52,75,0,52,0,75
5,10,0.6399062275886536,0.5905511811023622,0,127,52,75,0,52,0,75
5,11,0.6142138242721558,0.5905511811023622,0,127,52,75,0,52,0,75
5,12,0.5902925729751587,0.6220472440944882,4,123,52,75,4,48,0,75
5,13,0.5734895467758179,0.7244094488188977,39,88,52,75,28,24,11,64
5,14,0.5450731515884399,0.7086614173228346,45,82,52,75,30,22,15,60
5,15,0.521465003490448,0.7244094488188977,45,82,52,75,31,21,14,61
5,16,0.5179815292358398,0.7165354330708661,52,75,52,75,34,18,18,57
5,17,0.4775567650794983,0.7244094488188977,51,76,52,75,34,18,17,58
5,18,0.4672355353832245,0.7401574803149606,49,78,52,75,34,18,15,60
5,19,0.43668362498283386,0.7244094488188977,41,86,52,75,29,23,12,63
5,20,0.42988818883895874,0.7401574803149606,51,76,52,75,35,17,16,59
5,21,0.4112464189529419,0.7480314960629921,54,73,52,75,37,15,17,58
5,22,0.38927680253982544,0.7401574803149606,55,72,52,75,37,15,18,57
5,23,0.371878981590271,0.7559055118110236,51,76,52,75,36,16,15,60
5,24,0.3553033769130707,0.7401574803149606,49,78,52,75,34,18,15,60
5,25,0.341431200504303,0.7480314960629921,50,77,52,75,35,17,15,60
5,26,0.32906267046928406,0.7559055118110236,49,78,52,75,35,17,14,61
5,27,0.31299468874931335,0.7637795275590551,48,79,52,75,35,17,13,62
5,28,0.3019016981124878,0.7637795275590551,46,81,52,75,34,18,12,63
5,29,0.289823979139328,0.7559055118110236,45,82,52,75,33,19,12,63
5,30,0.2799067199230194,0.7559055118110236,47,80,52,75,34,18,13,62
5,31,0.2708330750465393,0.7559055118110236,47,80,52,75,34,18,13,62
5,32,0.25897786021232605,0.7637795275590551,46,81,52,75,34,18,12,63
5,33,0.24831101298332214,0.7637795275590551,46,81,52,75,34,18,12,63
5,34,0.24531176686286926,0.7637795275590551,48,79,52,75,35,17,13,62
5,35,0.22995828092098236,0.7637795275590551,48,79,52,75,35,17,13,62
5,36,0.2349085807800293,0.7559055118110236,49,78,52,75,35,17,14,61
5,37,0.23215191066265106,0.7637795275590551,46,81,52,75,34,18,12,63
5,38,0.2062557488679886,0.7716535433070866,47,80,52,75,35,17,12,63
5,39,0.2079514116048813,0.7637795275590551,48,79,52,75,35,17,13,62
5,40,0.19687996804714203,0.7716535433070866,49,78,52,75,36,16,13,62
5,41,0.19280967116355896,0.7716535433070866,49,78,52,75,36,16,13,62
5,42,0.1888810396194458,0.7716535433070866,47,80,52,75,35,17,12,63
5,43,0.1868632733821869,0.7874015748031497,45,82,52,75,35,17,10,65
5,44,0.18006040155887604,0.7874015748031497,43,84,52,75,34,18,9,66
5,45,0.16770446300506592,0.7874015748031497,43,84,52,75,34,18,9,66
5,46,0.17472708225250244,0.7874015748031497,43,84,52,75,34,18,9,66
5,47,0.16285255551338196,0.7874015748031497,43,84,52,75,34,18,9,66
5,48,0.16506239771842957,0.7795275590551181,42,85,52,75,33,19,9,66
5,49,0.1586502641439438,0.7795275590551181,42,85,52,75,33,19,9,66
6,0,0.7152987718582153,0.5905511811023622,0,127,52,75,0,52,0,75
6,1,3.414687156677246,0.5905511811023622,0,127,52,75,0,52,0,75
6,2,0.9936453104019165,0.4881889763779528,117,10,52,75,52,0,65,10
